user_id,timestamp,rmssd_bbi,rmssd_count,rmssd_baseline,rmssd_ratio,hrv_class
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-04 18:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-04 21:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-05 09:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-05 12:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-05 15:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-05 18:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-05 21:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-06 09:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-06 12:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-06 15:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-06 18:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-06 21:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-07 09:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-07 12:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-07 15:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-07 18:00:00,,0,,,
0a1e7484-9c88-4314-9955-9c026b289b0f,2026-06-07 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-01 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-01 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-01 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-01 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-01 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-02 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-02 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-02 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-02 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-02 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-03 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-03 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-03 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-03 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-03 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-04 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-04 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-04 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-04 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-04 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-05 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-05 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-05 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-05 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-05 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-06 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-06 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-06 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-06 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-06 21:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-07 09:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-07 12:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-07 15:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-07 18:00:00,,0,,,
0b99efe7-26fd-40e3-8dd5-30662a37beaf,2026-06-07 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-01 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-01 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-01 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-01 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-01 21:00:00,,0,,,
