scenario,arm,day,eligible_mean,eligible_ci,delivered_mean,delivered_ci,n,cross_rate,tie_rate,threshold_med,oracle_med,tracking_ratio_med,observed_mssd_med,n_eval
drift,emq_anchored,14,0.744,0.05969461142086829,0.376,0.035985363426886324,1500,0.20272180982679391,0.0335807705903146,1.35,1.0949122657699029,1.0,0.6666666666666666,5658
drift,emq_anchored,15,0.7713333333333333,0.06086898797427819,0.404,0.03945579163705775,1500,0.20994671403197157,0.03641207815275311,1.3166666666666669,1.1047777779503898,1.0,0.6666666666666666,5630
drift,emq_anchored,16,0.7506666666666667,0.06064658587624606,0.37133333333333335,0.03580046764411288,1500,0.2016468114926419,0.030133146461107218,1.3266666666666667,1.124331390470108,1.0,0.6666666666666666,5708
drift,emq_anchored,17,0.7886666666666666,0.061364350660737345,0.36466666666666664,0.036727655851565705,1500,0.21167628037056457,0.03530851249781507,1.35,1.1163268933087178,1.0,0.6666666666666666,5721
drift,emq_anchored,18,0.8053333333333333,0.06270220042440625,0.41333333333333333,0.03890103174146847,1500,0.22106957610445357,0.03219459846181363,1.35,1.1158665334070494,1.0,0.6666666666666666,5591
drift,emq_anchored,19,0.7046666666666667,0.0581060673838362,0.362,0.03670221690845265,1500,0.19184908346680904,0.027762947143619862,1.3513480082427094,1.0821729986931672,1.0466666666666669,0.6666666666666666,5619
drift,emq_anchored,20,0.7493333333333333,0.06026506803400032,0.36133333333333334,0.03627432610192354,1500,0.20615772416276557,0.027367662945624774,1.356231652846493,1.0932112656454227,1.0455821463213182,0.6666666666666666,5554
drift,emq_anchored,21,0.7366666666666667,0.05977022779325291,0.37866666666666665,0.03722184679011946,1500,0.2015059160989602,0.02527787737540337,1.4333333333333336,1.116622004828204,1.069295457636674,0.6666666666666666,5578
drift,emq_anchored,22,0.698,0.05694818976686552,0.34,0.03454807995786074,1500,0.18961826614341776,0.025330003567606136,1.419092159300306,1.1010723609552393,1.0498522809599184,0.6666666666666666,5606
drift,emq_anchored,23,0.7426666666666667,0.05999399907331675,0.35733333333333334,0.03599802202787266,1500,0.20138765344244797,0.019747375911759475,1.4166666666666667,1.068732368167599,1.0700000000000005,0.6666666666666666,5621
drift,emq_anchored,24,0.7333333333333333,0.06068297278337301,0.372,0.03784787286328968,1500,0.1981981981981982,0.024024024024024024,1.3706750404100616,1.0645119532751832,1.0641014233239239,0.6666666666666666,5661
drift,emq_anchored,25,0.7393333333333333,0.05997135468800642,0.36666666666666664,0.03623134553843688,1500,0.1981760785689232,0.020168361978253245,1.3633333333333337,1.1032506694999398,1.0348378206932707,0.6666666666666666,5702
drift,emq_anchored,26,0.706,0.0588536717465617,0.37333333333333335,0.03689951191669293,1500,0.18973370707778556,0.02119831814996496,1.386666666666667,1.0959922892589855,1.040820188267273,0.6666666666666666,5708
drift,emq_anchored,27,0.7493333333333333,0.060066289964480914,0.372,0.03730223957539882,1500,0.19892192662145713,0.0264301860545992,1.4333333333333336,1.117529402782542,1.07,0.6666666666666666,5751
drift,emq_anchored,28,0.718,0.05868459091416357,0.37066666666666664,0.03756434429305762,1500,0.19353693181818182,0.02361505681818182,1.4333333333333336,1.0791045576206595,1.0732611203642348,0.6666666666666666,5632
drift,emq_anchored,29,0.708,0.058777535105210485,0.3546666666666667,0.03563664046361168,1500,0.19328930929859003,0.021238622166696412,1.4333333333333336,1.087025561966855,1.0883333333333334,0.6666666666666666,5603
drift,emq_anchored,30,0.6693333333333333,0.05673471077075477,0.33466666666666667,0.03598681939258889,1500,0.18252979896815513,0.020636897349226118,1.411603915237094,1.0577765334930258,1.07,0.6666666666666666,5621
drift,emq_anchored,31,0.7606666666666667,0.06146272173232758,0.37933333333333336,0.03718147799579942,1500,0.20426131361155134,0.021130480718436345,1.379183147402359,1.074713745422465,1.0633333333333335,0.6666666666666666,5679
drift,emq_anchored,32,0.7486666666666667,0.059040637044768904,0.3606666666666667,0.03545789327718672,1500,0.19992991063606097,0.021902926230944454,1.397041080335117,1.0401667520121185,1.0599999999999998,0.6666666666666666,5707
drift,emq_anchored,33,0.7586666666666667,0.061177942614519164,0.388,0.037842455473269525,1500,0.2066820685978319,0.02025946330193709,1.4270139609123185,1.0636543329433013,1.0700000000000005,0.6666666666666666,5627
drift,emq_anchored,34,0.7366666666666667,0.05867395379975334,0.348,0.03464053284279334,1500,0.19525388239399755,0.027569359623102425,1.4321126747695274,1.0616020331148037,1.0812730897719511,0.6666666666666666,5731
drift,emq_decaying,0,0.242,0.02168191016844153,0.128,0.016912915623173444,1500,0.3911637931034483,0.11853448275862069,0.8666666666666667,1.104670233506307,0.616608316725274,0.6666666666666666,928
drift,emq_decaying,1,0.912,0.058752531725596496,0.448,0.03699224609327105,1500,0.26786061903834923,0.15008759976640063,1.0,1.1105000953196877,0.7552346676170865,0.6666666666666666,5137
drift,emq_decaying,2,0.902,0.060756984151196694,0.44466666666666665,0.038117387193557326,1500,0.24405506883604505,0.1113892365456821,1.0,1.0875058712161174,0.9333333333333336,0.6666666666666666,5593
drift,emq_decaying,3,0.7393333333333333,0.056811299551207756,0.37666666666666665,0.03584854046378648,1500,0.20143240823634737,0.10635631154879141,1.0,1.078423734493694,1.0,0.6666666666666666,5585
drift,emq_decaying,4,0.7013333333333334,0.05673784255444776,0.3453333333333333,0.03606080618034488,1500,0.19384783400072805,0.09992719330178376,1.0,1.0841003458040879,1.0,0.6666666666666666,5494
drift,emq_decaying,5,0.7586666666666667,0.05866891602617698,0.392,0.03723530862389428,1500,0.20527807297201559,0.09971661353170386,1.0,1.089184008713183,1.0,0.6666666666666666,5646
drift,emq_decaying,6,0.708,0.05694683969468295,0.3413333333333333,0.035297510211685215,1500,0.19635369188696444,0.09279854147675479,1.0,1.0762703313930415,1.0,0.6666666666666666,5485
drift,emq_decaying,7,0.7126666666666667,0.05876380394583277,0.3626666666666667,0.03717113763926361,1500,0.19351951306838525,0.07178660938059435,1.1633333333333336,1.1460722552448945,1.0,0.6666666666666666,5586
drift,emq_decaying,8,0.7953333333333333,0.06083529614228318,0.38266666666666665,0.03665366336392177,1500,0.21527041357370094,0.04683633792859668,1.2164814800276442,1.1300315406081376,1.0,0.6666666666666666,5658
drift,emq_decaying,9,0.7253333333333334,0.05779162918369904,0.36933333333333335,0.03750699267948798,1500,0.19905899384726747,0.04560260586319218,1.2797978348519297,1.1244980365985788,1.0,0.6666666666666666,5526
drift,emq_decaying,10,0.7673333333333333,0.06113830134946753,0.37533333333333335,0.03659156960699365,1500,0.20600105281628356,0.01807334620108791,1.2413523899491539,1.1196957787598347,1.0,0.6666666666666666,5699
drift,emq_decaying,11,0.7573333333333333,0.06135964515330302,0.38533333333333336,0.03759544138768266,1500,0.20228809152366095,0.037961518460738426,1.2871173746026732,1.1024047583033343,1.0,0.6666666666666666,5769
drift,emq_decaying,12,0.7686666666666667,0.0594225407334967,0.38066666666666665,0.036543726190957186,1500,0.20346320346320346,0.03463203463203463,1.3278978565053985,1.1112614557672678,1.0,0.6666666666666666,5775
drift,emq_decaying,13,0.76,0.05937756517169906,0.36666666666666664,0.03683927029731779,1500,0.20316622691292877,0.03271767810026385,1.3597725726188679,1.0815071141555015,1.0,0.6666666666666666,5685
drift,emq_decaying,14,0.7373333333333333,0.05916005906321099,0.35933333333333334,0.03611293253594496,1500,0.20077765995051255,0.0335807705903146,1.3366835021129446,1.0949122657699029,1.0,0.6666666666666666,5658
drift,emq_decaying,15,0.7606666666666667,0.060085202150166994,0.368,0.03647879137697219,1500,0.20674955595026642,0.03676731793960924,1.3105029381679842,1.1047777779503898,1.0,0.6666666666666666,5630
drift,emq_decaying,16,0.7406666666666667,0.06021359073497215,0.37666666666666665,0.03725089073729597,1500,0.1986685353889278,0.030658724597056763,1.265250285338685,1.124331390470108,1.0,0.6666666666666666,5708
drift,emq_decaying,17,0.8506666666666667,0.06266665880894542,0.426,0.038704051484750576,1500,0.22845656353784302,0.016780283167278448,1.333333333333333,1.1163268933087178,1.0,0.6666666666666666,5721
drift,emq_decaying,18,0.7826666666666666,0.0612966847182873,0.41933333333333334,0.03941383851126755,1500,0.21427293865140404,0.03219459846181363,1.3451384923826486,1.1158665334070494,1.0,0.6666666666666666,5591
drift,emq_decaying,19,0.7013333333333334,0.0577230013582571,0.3426666666666667,0.03696742058871002,1500,0.19078127780743906,0.027762947143619862,1.3284666303179593,1.0821729986931672,1.045913598284012,0.6666666666666666,5619
drift,emq_decaying,20,0.748,0.059652351932907216,0.35933333333333334,0.03653624499790831,1500,0.20507742167806986,0.027367662945624774,1.356720274065133,1.0932112656454227,1.036776482352863,0.6666666666666666,5554
drift,emq_decaying,21,0.7246666666666667,0.059084606402096035,0.35533333333333333,0.03593004056314398,1500,0.1977411258515597,0.02599498027967013,1.4625,1.116622004828204,1.0715624538009523,0.6666666666666666,5578
drift,emq_decaying,22,0.6866666666666666,0.05623174345427321,0.36,0.035786927571562085,1500,0.18605066000713522,0.025508383874420264,1.4224047953051397,1.1010723609552393,1.0524058200846262,0.6666666666666666,5606
drift,emq_decaying,23,0.7373333333333333,0.05913117244554407,0.378,0.03666122933626913,1500,0.19943070628002135,0.019569471624266144,1.4202815617259543,1.068732368167599,1.0662918131563661,0.6666666666666666,5621
drift,emq_decaying,24,0.718,0.05958027569320988,0.35933333333333334,0.03704705882933933,1500,0.19378201731142908,0.024024024024024024,1.383615081239407,1.0645119532751832,1.0568686318396652,0.6666666666666666,5661
drift,emq_decaying,25,0.7273333333333334,0.05882657092430787,0.368,0.03735807621258805,1500,0.19466853735531392,0.020168361978253245,1.3820802712428608,1.1032506694999398,1.0406637811526724,0.6666666666666666,5702
drift,emq_decaying,26,0.696,0.05785867948636328,0.364,0.03648797005734818,1500,0.18710581639803783,0.022950245269796776,1.3616138242109324,1.0959922892589855,1.0546496427508998,0.6666666666666666,5708
drift,emq_decaying,27,0.7206666666666667,0.058425568586708325,0.3486666666666667,0.03600224584533084,1500,0.19092331768388107,0.027473482872543906,1.4304462961444246,1.117529402782542,1.0552174414791438,0.6666666666666666,5751
drift,emq_decaying,28,0.7133333333333334,0.05805555976959992,0.35733333333333334,0.03547210482283024,1500,0.19176136363636365,0.024147727272727272,1.4158291244717638,1.0791045576206595,1.061871843353823,0.6666666666666666,5632
drift,emq_decaying,29,0.7313333333333333,0.05875752356023386,0.36133333333333334,0.035943114766295726,1500,0.19882205961092272,0.010887024808138497,1.3770331386056087,1.087025561966855,1.0588831334276656,0.6666666666666666,5603
drift,emq_decaying,30,0.656,0.05573985061583465,0.3413333333333333,0.03524907365543215,1500,0.1786159046433019,0.02134851449919943,1.3163511361292073,1.0577765334930258,1.0560387926771868,0.6666666666666666,5621
drift,emq_decaying,31,0.7413333333333333,0.06009313496394308,0.35933333333333334,0.03686212736119235,1500,0.19827434407466102,0.02271526677231907,1.297778768419036,1.074713745422465,1.053331847371446,0.6666666666666666,5679
drift,emq_decaying,32,0.7386666666666667,0.05859490116382685,0.38666666666666666,0.037967519874413436,1500,0.19695111266865253,0.021552479411249343,1.2994962262369951,1.0401667520121185,1.050755660644507,0.6666666666666666,5707
drift,emq_decaying,33,0.7413333333333333,0.06000778090431985,0.37333333333333335,0.03685318094971211,1500,0.2008174871156922,0.02008174871156922,1.3655359441488195,1.0636543329433013,1.0483039162232293,0.6666666666666666,5627
drift,emq_decaying,34,0.7246666666666667,0.057204025773562414,0.3466666666666667,0.033927639341531084,1500,0.19176409003664283,0.028092828476705637,1.3371177549012412,1.0616020331148037,1.0459706029410782,0.6666666666666666,5731
drift,expanding,0,0.242,0.02168191016844153,0.132,0.01713570918928111,1500,0.3911637931034483,0.11853448275862069,0.8666666666666667,1.104670233506307,0.616608316725274,0.6666666666666666,928
drift,expanding,1,0.912,0.058752531725596496,0.4633333333333333,0.03844266571375613,1500,0.26786061903834923,0.15008759976640063,1.0,1.1105000953196877,0.7552346676170865,0.6666666666666666,5137
drift,expanding,2,0.902,0.060756984151196694,0.45266666666666666,0.03894286460380791,1500,0.24405506883604505,0.1113892365456821,1.0,1.0875058712161174,0.9333333333333336,0.6666666666666666,5593
drift,expanding,3,0.7393333333333333,0.056811299551207756,0.36933333333333335,0.03611458836150483,1500,0.20143240823634737,0.10635631154879141,1.0,1.078423734493694,1.0,0.6666666666666666,5585
drift,expanding,4,0.7013333333333334,0.05673784255444776,0.3393333333333333,0.03575538845879872,1500,0.19384783400072805,0.09992719330178376,1.0,1.0841003458040879,1.0,0.6666666666666666,5494
drift,expanding,5,0.7586666666666667,0.05866891602617698,0.36533333333333334,0.03607691136714587,1500,0.20527807297201559,0.09971661353170386,1.0,1.089184008713183,1.0,0.6666666666666666,5646
drift,expanding,6,0.708,0.05694683969468295,0.37066666666666664,0.03682943693460866,1500,0.19635369188696444,0.09279854147675479,1.0,1.0762703313930415,1.0,0.6666666666666666,5485
drift,expanding,7,0.6746666666666666,0.05684373963707574,0.3253333333333333,0.03451436932491985,1500,0.1833154314357322,0.10257787325456498,1.0,1.1460722552448945,1.0,0.6666666666666666,5586
drift,expanding,8,0.7346666666666667,0.05851962487719439,0.378,0.03771786723476235,1500,0.19830328738069988,0.09561682573347473,1.0,1.1300315406081376,1.0,0.6666666666666666,5658
drift,expanding,9,0.62,0.05356568953534464,0.314,0.03381092773942834,1500,0.16974303293521534,0.10314875135722042,1.2000000000000004,1.1244980365985788,1.0,0.6666666666666666,5526
drift,expanding,10,0.6606666666666666,0.057664988658857524,0.3426666666666667,0.0363616384183847,1500,0.1770486050184243,0.10001754693805931,1.1333333333333329,1.1196957787598347,1.0,0.6666666666666666,5699
drift,expanding,11,0.6533333333333333,0.057922977902218176,0.33066666666666666,0.036364457516702024,1500,0.17386028774484313,0.0968972092217022,1.1333333333333353,1.1024047583033343,1.0,0.6666666666666666,5769
drift,expanding,12,0.6786666666666666,0.05654056400615023,0.3433333333333333,0.035657393610189374,1500,0.17904761904761904,0.10303030303030303,1.3333333333333333,1.1112614557672678,1.0,0.6666666666666666,5775
drift,expanding,13,0.6573333333333333,0.05661231535553689,0.332,0.03552491865448885,1500,0.1760773966578716,0.0969217238346526,1.3333333333333333,1.0815071141555015,1.0,0.6666666666666666,5685
drift,expanding,14,0.618,0.05527226057972536,0.316,0.034140554912072636,1500,0.16719688936019794,0.10286320254506894,1.3333333333333333,1.0949122657699029,1.0,0.6666666666666666,5658
drift,expanding,15,0.6506666666666666,0.056417020596636086,0.31533333333333335,0.0331150561671862,1500,0.1763765541740675,0.10497335701598579,1.3333333333333333,1.1047777779503898,1.0,0.6666666666666666,5630
drift,expanding,16,0.656,0.05799317602115894,0.33666666666666667,0.03662181322739177,1500,0.17571829011913104,0.09477925718290119,1.3333333333333333,1.124331390470108,1.0,0.6666666666666666,5708
drift,expanding,17,0.6833333333333333,0.058668129745032785,0.3626666666666667,0.037445903312174546,1500,0.18266037406047894,0.10540115364446775,1.3333333333333333,1.1163268933087178,1.0,0.6666666666666666,5721
drift,expanding,18,0.6926666666666667,0.05931594772783608,0.346,0.035543237545294676,1500,0.19048470756573063,0.10194956179574316,1.3333333333333333,1.1158665334070494,1.0,0.6666666666666666,5591
drift,expanding,19,0.598,0.053839198852383474,0.30733333333333335,0.033917213702460494,1500,0.1621284926143442,0.09752625022245952,1.3333333333333333,1.0821729986931672,1.0,0.6666666666666666,5619
drift,expanding,20,0.6553333333333333,0.056837277148966234,0.332,0.03547679258092689,1500,0.1791501620453727,0.09884767734965791,1.3333333333333333,1.0932112656454227,1.0,0.6666666666666666,5554
drift,expanding,21,0.624,0.05643195858346915,0.28933333333333333,0.03240004369805549,1500,0.17049121548942273,0.09071351738974542,1.3333333333333333,1.116622004828204,1.0,0.6666666666666666,5578
drift,expanding,22,0.608,0.05407525606402653,0.2786666666666667,0.030585005415273613,1500,0.16553692472351053,0.09222261862290403,1.3333333333333333,1.1010723609552393,1.0,0.6666666666666666,5606
drift,expanding,23,0.6233333333333333,0.05570439584851693,0.3233333333333333,0.03512637683728034,1500,0.16847536025618218,0.09838107098381071,1.3333333333333333,1.068732368167599,1.0,0.6666666666666666,5621
drift,expanding,24,0.6233333333333333,0.05709783937622814,0.31466666666666665,0.03452030900681976,1500,0.16816816816816818,0.0985691573926868,1.3333333333333333,1.0645119532751832,1.0,0.6666666666666666,5661
drift,expanding,25,0.6106666666666667,0.05607803597016786,0.31266666666666665,0.03483763549958347,1500,0.16380217467555244,0.09400210452472817,1.3333333333333333,1.1032506694999398,1.0,0.6666666666666666,5702
drift,expanding,26,0.614,0.05618269323131095,0.32066666666666666,0.034798379564851656,1500,0.1648563419761738,0.09039943938332165,1.3333333333333333,1.0959922892589855,1.0,0.6666666666666666,5708
drift,expanding,27,0.64,0.05705917623890167,0.312,0.03398426125540149,1500,0.1697096157190054,0.09963484611371935,1.4000000000000008,1.117529402782542,1.0,0.6666666666666666,5751
drift,expanding,28,0.62,0.05584555977503147,0.31066666666666665,0.0352488797755584,1500,0.1669034090909091,0.09623579545454546,1.4666666666666686,1.0791045576206595,1.0,0.6666666666666666,5632
drift,expanding,29,0.5966666666666667,0.055285694896494465,0.30333333333333334,0.03400937210318887,1500,0.16241299303944315,0.09834017490630019,1.4000000000000008,1.087025561966855,1.0,0.6666666666666666,5603
drift,expanding,30,0.5553333333333333,0.052518968318474926,0.2946666666666667,0.03254021833189722,1500,0.15139654865682262,0.09695783668386408,1.3333333333333333,1.0577765334930258,1.0,0.6666666666666666,5621
drift,expanding,31,0.6366666666666667,0.05755680306040145,0.3253333333333333,0.035778269423260685,1500,0.1709808064800141,0.09473498855432294,1.3333333333333333,1.074713745422465,1.0,0.6666666666666666,5679
drift,expanding,32,0.654,0.05696666753819236,0.32666666666666666,0.035410978834042796,1500,0.17522340984755563,0.08901349220255826,1.3333333333333333,1.0401667520121185,1.0,0.6666666666666666,5707
drift,expanding,33,0.6646666666666666,0.059157430964393805,0.3406666666666667,0.03577067590337842,1500,0.18091345299449085,0.09098987026834904,1.3333333333333333,1.0636543329433013,1.0,0.6666666666666666,5627
drift,expanding,34,0.6253333333333333,0.05602938990102468,0.30933333333333335,0.03454484885740536,1500,0.16628860582795324,0.10015704065608097,1.3333333333333333,1.0616020331148037,1.0,0.6666666666666666,5731
drift,rolling,0,0.242,0.02168191016844153,0.128,0.016912915623173444,1500,0.3911637931034483,0.11853448275862069,0.8666666666666667,1.104670233506307,0.616608316725274,0.6666666666666666,928
drift,rolling,1,0.912,0.058752531725596496,0.4686666666666667,0.03854350849972901,1500,0.26786061903834923,0.15008759976640063,1.0,1.1105000953196877,0.7552346676170865,0.6666666666666666,5137
drift,rolling,2,0.902,0.060756984151196694,0.4513333333333333,0.03937497941721927,1500,0.24405506883604505,0.1113892365456821,1.0,1.0875058712161174,0.9333333333333336,0.6666666666666666,5593
drift,rolling,3,0.7393333333333333,0.056811299551207756,0.3473333333333333,0.03438547396253104,1500,0.20143240823634737,0.10635631154879141,1.0,1.078423734493694,1.0,0.6666666666666666,5585
drift,rolling,4,0.7013333333333334,0.05673784255444776,0.358,0.03538251702727259,1500,0.19384783400072805,0.09992719330178376,1.0,1.0841003458040879,1.0,0.6666666666666666,5494
drift,rolling,5,0.7586666666666667,0.05866891602617698,0.37533333333333335,0.036544848237823085,1500,0.20527807297201559,0.09971661353170386,1.0,1.089184008713183,1.0,0.6666666666666666,5646
drift,rolling,6,0.708,0.05694683969468295,0.362,0.0362808410017414,1500,0.19635369188696444,0.09279854147675479,1.0,1.0762703313930415,1.0,0.6666666666666666,5485
drift,rolling,7,0.6773333333333333,0.05652110055996236,0.344,0.0349877899449244,1500,0.18385248836376655,0.10239885427855352,1.0666666666666675,1.1460722552448945,1.0,0.6666666666666666,5586
drift,rolling,8,0.7373333333333333,0.05831653808828442,0.37933333333333336,0.03750175383895668,1500,0.19865676917638742,0.09597030752916225,1.0666666666666675,1.1300315406081376,1.0,0.6666666666666666,5658
drift,rolling,9,0.6386666666666667,0.05389570806558892,0.31933333333333336,0.03438547396253104,1500,0.17462902642055736,0.10133912414042708,1.0666666666666675,1.1244980365985788,1.0,0.6666666666666666,5526
drift,rolling,10,0.7066666666666667,0.05846903619532783,0.346,0.035734995026066654,1500,0.18880505351816107,0.09001579224425338,1.0,1.1196957787598347,1.0,0.6666666666666666,5699
drift,rolling,11,0.6986666666666667,0.05827679741604406,0.3413333333333333,0.03672091004430919,1500,0.18547408563009188,0.09620384815392616,1.0666666666666675,1.1024047583033343,1.0,0.6666666666666666,5769
drift,rolling,12,0.7026666666666667,0.05708595886120426,0.34,0.035378798730309274,1500,0.18528138528138527,0.10528138528138528,1.133333333333334,1.1112614557672678,1.0,0.6666666666666666,5775
drift,rolling,13,0.7033333333333334,0.05683992234920151,0.35533333333333333,0.03573932960419667,1500,0.18768689533861038,0.09868073878627968,1.2000000000000004,1.0815071141555015,1.0,0.6666666666666666,5685
drift,rolling,14,0.66,0.054907638137304836,0.316,0.033687151667999175,1500,0.1769176387416048,0.10516083421703783,1.133333333333334,1.0949122657699029,1.0,0.6666666666666666,5658
drift,rolling,15,0.7106666666666667,0.05775602388736897,0.3586666666666667,0.03662307283624043,1500,0.19129662522202487,0.11030195381882771,1.0,1.1047777779503898,1.0,0.6666666666666666,5630
drift,rolling,16,0.7066666666666667,0.05829344724875095,0.36666666666666664,0.03711649279641714,1500,0.1885073580939033,0.09880868955851436,1.0,1.124331390470108,1.0,0.6666666666666666,5708
drift,rolling,17,0.7573333333333333,0.05865481960960141,0.392,0.03621178633541788,1500,0.20188778185631884,0.0987589582240867,1.0,1.1163268933087178,1.0,0.6666666666666666,5721
drift,rolling,18,0.7213333333333334,0.05838985242900936,0.33666666666666667,0.034852933329608794,1500,0.19692362725809337,0.10123412627436952,1.0,1.1158665334070494,1.0,0.6666666666666666,5591
drift,rolling,19,0.6626666666666666,0.055568141401912526,0.3453333333333333,0.034807166925073595,1500,0.1790354155543691,0.0984160882719345,1.0,1.0821729986931672,1.0,0.6666666666666666,5619
drift,rolling,20,0.6906666666666667,0.056106058399812274,0.3406666666666667,0.03524136610898035,1500,0.18815268275117034,0.10100828231904933,1.0666666666666675,1.0932112656454227,1.0,0.6666666666666666,5554
drift,rolling,21,0.6786666666666666,0.05743993719940679,0.3393333333333333,0.03623007231043026,1500,0.18393689494442453,0.08981713875941198,1.133333333333334,1.116622004828204,1.0,0.6666666666666666,5578
drift,rolling,22,0.6493333333333333,0.053248172720992734,0.3293333333333333,0.03406774722379375,1500,0.1744559400642169,0.09561184445237246,1.2000000000000004,1.1010723609552393,1.0,0.6666666666666666,5606
drift,rolling,23,0.666,0.0556657777326863,0.32,0.03469119810774438,1500,0.17968333036826187,0.09820316669631739,1.2000000000000028,1.068732368167599,1.0,0.6666666666666666,5621
drift,rolling,24,0.6666666666666666,0.05696527791428003,0.3353333333333333,0.03589959489157628,1500,0.17841370782547253,0.0990990990990991,1.2000000000000004,1.0645119532751832,1.0,0.6666666666666666,5661
drift,rolling,25,0.708,0.057216220195093155,0.35,0.03476130749841456,1500,0.1887057172921782,0.09417748158540863,1.2000000000000004,1.1032506694999398,1.0,0.6666666666666666,5702
drift,rolling,26,0.672,0.05619968986118752,0.3426666666666667,0.035021305062590206,1500,0.17922214435879466,0.10581639803784162,1.0666666666666675,1.0959922892589855,1.0,0.6666666666666666,5708
drift,rolling,27,0.6973333333333334,0.05752126032469248,0.3586666666666667,0.03615354931661846,1500,0.18431577117023126,0.10693792383933229,1.0,1.117529402782542,1.0,0.6666666666666666,5751
drift,rolling,28,0.716,0.05752759647772829,0.35333333333333333,0.035139750055294336,1500,0.19264914772727273,0.10085227272727272,1.133333333333334,1.0791045576206595,1.0,0.6666666666666666,5632
drift,rolling,29,0.6773333333333333,0.05691270723680792,0.338,0.03540375694696155,1500,0.18400856683919328,0.1033374977690523,1.0,1.087025561966855,1.0,0.6666666666666666,5603
drift,rolling,30,0.6146666666666667,0.05292195050996012,0.3253333333333333,0.034116058114521994,1500,0.16651841309375556,0.10585305105853052,1.0,1.0577765334930258,1.0,0.6666666666666666,5621
drift,rolling,31,0.736,0.05926028252539802,0.36666666666666664,0.03757398532609888,1500,0.19721782003873922,0.09579151259024477,1.0,1.074713745422465,1.0,0.6666666666666666,5679
drift,rolling,32,0.702,0.0572115915982837,0.3406666666666667,0.03538650853024371,1500,0.18608726125810407,0.10338181181005783,1.0,1.0401667520121185,1.0,0.6666666666666666,5707
drift,rolling,33,0.7346666666666667,0.05892694600824585,0.35333333333333333,0.03494472634943355,1500,0.19815176826017417,0.10396303536520349,1.0,1.0636543329433013,1.0,0.6666666666666666,5627
drift,rolling,34,0.7126666666666667,0.05666193846093222,0.3606666666666667,0.03511898290968544,1500,0.18757633920781713,0.11062641772814517,1.0,1.0616020331148037,1.0,0.6666666666666666,5731
shift_down,emq_anchored,0,0.242,0.02168191016844153,0.122,0.016568470857355362,1500,0.3911637931034483,0.11530172413793104,0.8666666666666667,1.142374460701841,0.6091267372963316,0.6666666666666666,928
shift_down,emq_anchored,1,0.9153333333333333,0.05970250074280623,0.4866666666666667,0.039919801598108526,1500,0.2696126143663617,0.15203426124197003,1.0,1.1365717999508818,0.7577771521269608,0.6666666666666666,5137
shift_down,emq_anchored,2,0.87,0.059579358058008666,0.428,0.03763964832217766,1500,0.23565170749150724,0.11371357053459681,1.0,1.139106658855358,0.9200000000000003,0.6666666666666666,5593
shift_down,emq_anchored,3,0.73,0.054955069848227574,0.37266666666666665,0.03581268272739597,1500,0.19713518352730527,0.11638316920322292,1.0,1.1148644381551647,0.9666666666666671,0.6666666666666666,5585
shift_down,emq_anchored,4,0.68,0.05567704070717066,0.334,0.03482063002821008,1500,0.1880232981434292,0.11539861667273389,1.0,1.115974550127919,0.9889992648718362,0.6666666666666666,5494
shift_down,emq_anchored,5,0.7246666666666667,0.05581323337808977,0.3606666666666667,0.03545789327718672,1500,0.19482819695359546,0.10379029401346086,1.0,1.141773000416378,1.0,0.6666666666666666,5646
shift_down,emq_anchored,6,0.66,0.054969835300581846,0.3413333333333333,0.03534588039251481,1500,0.18176845943482225,0.10337283500455789,1.0,1.093397543185608,1.0,0.6666666666666666,5485
shift_down,emq_anchored,7,0.6506666666666666,0.05611336629736137,0.31466666666666665,0.03397152284736396,1500,0.17687074829931973,0.07357679914070892,1.0746651519994148,1.1246827451702615,1.0,0.6666666666666666,5586
shift_down,emq_anchored,8,0.7473333333333333,0.057322654249504945,0.36866666666666664,0.036250061542789855,1500,0.20113114174620006,0.05567338282078473,1.1400000000000003,1.1267003079373015,1.0,0.6666666666666666,5658
shift_down,emq_anchored,9,0.7266666666666667,0.05603695171053094,0.3606666666666667,0.03507029978532884,1500,0.1992399565689468,0.05157437567861021,1.2333333333333334,1.1365717999508818,1.0,0.6666666666666666,5526
shift_down,emq_anchored,10,0.716,0.05814793256549277,0.366,0.036740182707693594,1500,0.19161256360765047,0.04439375329005089,1.2315625916933937,1.141773000416378,1.0,0.6666666666666666,5699
shift_down,emq_anchored,11,0.716,0.05574781946772291,0.35133333333333333,0.034430361862495124,1500,0.18824752990119606,0.04662853180793899,1.2333333333333334,1.142342263524141,1.0,0.6666666666666666,5769
shift_down,emq_anchored,12,0.732,0.05697923259816769,0.362,0.035083808008041534,1500,0.19186147186147187,0.04155844155844156,1.2333333333333334,1.139106658855358,1.0,0.6666666666666666,5775
shift_down,emq_anchored,13,0.726,0.057040998007400166,0.37533333333333335,0.03635736236876593,1500,0.19454705364995603,0.043799472295514515,1.2333333333333334,1.1292683147108535,1.0,0.6666666666666666,5685
shift_down,emq_anchored,14,0.24666666666666667,0.03198352626144006,0.13133333333333333,0.021522676435536094,1500,0.06539413220219159,0.0303994344291269,1.2333333333333334,0.6666666666666666,2.1500000000000004,0.3333333333333333,5658
